"cu","Rmeas","draw","year","alpha","beta"
"Sproat","BYO","1777",NA,449.201079684414,5984870.54126221
"Sproat","BYO","1778",NA,429.398906926579,5787961.69801859
"Sproat","BYO","1779",NA,468.083951952095,5655246.32219524
"Sproat","BYO","1780",NA,497.858286024423,5824684.16246687
"Sproat","BYO","1781",NA,512.282032460527,5890582.29790518
"Sproat","BYO","1782",NA,464.520035108109,5808728.58945377
"Sproat","BYO","1783",NA,623.897433875328,5827782.44051352
"Sproat","BYO","1784",NA,396.478190775033,5804932.44754127
"Sproat","BYO","1785",NA,413.502668885178,6011595.93006054
"Sproat","BYO","1786",NA,481.604706754749,5812085.1173538
"Sproat","BYO","1787",NA,490.595797148454,5776795.72852611
"Sproat","BYO","1788",NA,494.443088767751,6049436.66186726
"Sproat","BYO","1789",NA,496.448868489071,5781905.46402209
"Sproat","BYO","1790",NA,318.215955161997,6295856.22227473
"Sproat","BYO","1791",NA,448.396190185747,5835439.89621165
"Sproat","BYO","1792",NA,458.474713893206,5821585.26725573
"Sproat","BYO","1793",NA,549.003550553409,5577481.75915099
"Sproat","BYO","1794",NA,435.649626709112,5705798.2511829
"Sproat","BYO","1795",NA,308.874248479562,6064157.9076186
"Sproat","BYO","1796",NA,577.576445846599,5615135.44328117
"Sproat","BYO","1797",NA,566.723597254104,5708478.59968656
"Sproat","BYO","1798",NA,328.330674548856,5850241.76489441
"Sproat","BYO","1799",NA,339.759426947473,5870408.62310938
"Sproat","BYO","1800",NA,423.477126237036,5852079.99026008
"Sproat","BYO","1801",NA,509.585141299887,5829660.78513283
"Sproat","BYO","1802",NA,299.141011843226,5988708.78870024
"Sproat","BYO","1803",NA,408.739929566377,6043793.93300553
"Sproat","BYO","1804",NA,504.029388342895,5655314.89166667
"Sproat","BYO","1805",NA,537.076319509212,5546254.20289924
"Sproat","BYO","1806",NA,347.075077650928,5852895.83591791
"Sproat","BYO","1807",NA,450.77087251947,5954312.92265928
"Sproat","BYO","1808",NA,472.560369008765,5817466.91665807
"Sproat","BYO","1809",NA,606.486624640353,5817444.02690328
"Sproat","BYO","1810",NA,364.588734348043,5809016.66601312
"Sproat","BYO","1811",NA,460.596795398511,5642811.48907304
"Sproat","BYO","1812",NA,463.772015192712,5934303.77598849
"Sproat","BYO","1813",NA,594.135222010423,5571150.28005939
"Sproat","BYO","1814",NA,448.061672667585,5764325.96903128
"Sproat","BYO","1815",NA,655.745985729922,5484183.00211296
"Sproat","BYO","1816",NA,423.068502431456,5896850.82022464
"Sproat","BYO","1817",NA,473.703642399868,5792181.14552796
"Sproat","BYO","1818",NA,519.100506875246,5791451.97811451
"Sproat","BYO","1819",NA,545.249975582781,5729909.94467387
"Sproat","BYO","1820",NA,425.026883553836,5855330.00802444
"Sproat","BYO","1821",NA,495.576673843553,5938195.90864122
"Sproat","BYO","1822",NA,636.636768842566,5824404.65574684
"Sproat","BYO","1823",NA,509.53457742181,5629023.29448529
"Sproat","BYO","1824",NA,480.436815520163,5808623.0090656
"Sproat","BYO","1825",NA,383.557529645105,5799232.45645284
"Sproat","BYO","1826",NA,528.271419731033,5794576.91179978
"Sproat","BYO","1827",NA,335.157167740277,6133319.83343438
"Sproat","BYO","1828",NA,489.349928179258,5904558.74688548
"Sproat","BYO","1829",NA,540.503439144866,5629061.78245476
"Sproat","BYO","1830",NA,563.679465762675,5683461.37886359
"Sproat","BYO","1831",NA,675.433362603532,5475012.89214464
"Sproat","BYO","1832",NA,348.931962068727,6157834.1656141
"Sproat","BYO","1833",NA,476.826191121037,5734047.99860329
"Sproat","BYO","1834",NA,584.487191091149,5826001.0435406
"Sproat","BYO","1835",NA,431.811652053416,5935265.41436133
"Sproat","BYO","1836",NA,420.927628459741,5891045.76241984
"Sproat","BYO","1837",NA,391.363409059271,5784196.79160856
"Sproat","BYO","1838",NA,293.982403835337,6372408.69284042
"Sproat","BYO","1839",NA,481.49492158816,5666870.19631512
"Sproat","BYO","1840",NA,371.567148964377,5877878.43596085
"Sproat","BYO","1841",NA,392.095311027366,5924817.81779437
"Sproat","BYO","1842",NA,479.717773627455,5764724.45944023
"Sproat","BYO","1843",NA,449.635253494338,5512615.15272571
"Sproat","BYO","1844",NA,528.746984683862,5905945.93702206
"Sproat","BYO","1845",NA,534.113157230592,5853028.29066668
"Sproat","BYO","1846",NA,540.23217710807,6031025.22658174
"Sproat","BYO","1847",NA,560.922214818479,5634246.84674109
"Sproat","BYO","1848",NA,475.85376782893,5714546.95096233
"Sproat","BYO","1849",NA,477.928450395858,5654055.41294151
"Sproat","BYO","1850",NA,462.952232933518,5812107.30121467
"Sproat","BYO","1851",NA,466.674892569758,5698124.05734445
"Sproat","BYO","1852",NA,450.729804591897,5905603.93491953
"Sproat","BYO","1853",NA,554.718950164157,5661310.10414808
"Sproat","BYO","1854",NA,508.408588824225,5879785.02980808
"Sproat","BYO","1855",NA,488.791660121734,5891415.47233249
"Sproat","BYO","1856",NA,449.204599657495,5973382.95254503
"Sproat","BYO","1857",NA,476.348431112267,5878656.69011312
"Sproat","BYO","1858",NA,696.841329904754,5605269.48674437
"Sproat","BYO","1859",NA,459.846680557486,5892976.8312119
"Sproat","BYO","1860",NA,442.187197086886,5784492.61774058
"Sproat","BYO","1861",NA,430.065446106657,5726441.08040066
"Sproat","BYO","1862",NA,303.899474853663,5932549.24129344
"Sproat","BYO","1863",NA,640.687512449459,5563970.20200998
"Sproat","BYO","1864",NA,456.396820693077,5955660.85568362
"Sproat","BYO","1865",NA,555.237969764501,5677305.12223484
"Sproat","BYO","1866",NA,456.266611427148,5912543.27038142
"Sproat","BYO","1867",NA,546.498920799879,5569711.94515939
"Sproat","BYO","1868",NA,560.297042029081,5904881.73291471
"Sproat","BYO","1869",NA,496.953848207306,6009121.62755948
"Sproat","BYO","1870",NA,456.644178223759,5769256.85854255
"Sproat","BYO","1871",NA,414.985812853366,5672004.17862681
"Sproat","BYO","1872",NA,410.000615118513,5898211.04294474
"Sproat","BYO","1873",NA,729.644432307381,5365367.43181336
"Sproat","BYO","1874",NA,377.311274212648,5739429.996329
"Sproat","BYO","1875",NA,397.130518228413,5767918.10867865
"Sproat","BYO","1876",NA,551.621567541956,5604527.93047561
"Sproat","BYO","1877",NA,357.633554914303,5951577.62787219
"Sproat","BYO","1878",NA,339.204481263472,5708431.56250592
"Sproat","BYO","1879",NA,379.635554070294,5886531.62600077
"Sproat","BYO","1880",NA,507.507212346259,5976061.4137914
"Sproat","BYO","1881",NA,438.830141251704,6059292.06350234
"Sproat","BYO","1882",NA,521.266708004896,5778215.84905297
"Sproat","BYO","1883",NA,619.931659115889,5606523.82628546
"Sproat","BYO","1884",NA,483.535339153815,5924093.48047288
"Sproat","BYO","1885",NA,387.87556731591,5830050.12649574
"Sproat","BYO","1886",NA,541.938635281213,5784499.98329795
"Sproat","BYO","1887",NA,538.033624190831,5766688.7359112
"Sproat","BYO","1888",NA,452.274845377128,5788029.28267949
"Sproat","BYO","1889",NA,318.401499449949,5922456.5775124
"Sproat","BYO","1890",NA,532.793153328163,5272349.73054298
"Sproat","BYO","1891",NA,432.106525876337,5823276.21126689
"Sproat","BYO","1892",NA,606.847575660676,5614602.5874473
"Sproat","BYO","1893",NA,446.392803845032,5786398.20196732
"Sproat","BYO","1894",NA,505.525825697693,5969600.37004903
"Sproat","BYO","1895",NA,387.499940192857,6468991.91513261
"Sproat","BYO","1896",NA,461.57962449927,5683309.3282064
"Sproat","BYO","1897",NA,558.809450918135,5696020.33216503
"Sproat","BYO","1898",NA,476.881229130481,5792344.88888741
"Sproat","BYO","1899",NA,528.43938100908,5726576.754154
"Sproat","BYO","1900",NA,536.515298778624,5562109.43247358
"Sproat","BYO","1901",NA,588.976273664417,5773061.13384924
"Sproat","BYO","1902",NA,405.345986619692,5832275.49679662
"Sproat","BYO","1903",NA,454.521531978976,5896066.73449166
"Sproat","BYO","1904",NA,436.061746443789,5728233.75832423
"Sproat","BYO","1905",NA,480.42403518487,5734992.06679988
"Sproat","BYO","1906",NA,443.708773029915,5980763.74380575
"Sproat","BYO","1907",NA,387.796191505283,5935557.67683881
"Sproat","BYO","1908",NA,348.414245159858,6163655.1789411
"Sproat","BYO","1909",NA,517.35887124275,5717343.38450379
"Sproat","BYO","1910",NA,578.600392265267,5657204.60811958
"Sproat","BYO","1911",NA,602.518626435922,5651913.19248631
"Sproat","BYO","1912",NA,582.545623325166,5667876.85321773
"Sproat","BYO","1913",NA,447.786343451422,5967755.54762912
"Sproat","BYO","1914",NA,336.993969764808,6268797.10461386
"Sproat","BYO","1915",NA,599.838778528351,5661469.298053
"Sproat","BYO","1916",NA,364.502104132911,5860304.45368425
"Sproat","BYO","1917",NA,454.303458559605,5754013.6082776
"Sproat","BYO","1918",NA,585.722939609472,5965517.47488097
"Sproat","BYO","1919",NA,455.67307236698,5781993.88173115
"Sproat","BYO","1920",NA,582.07776917143,5691419.93099596
"Sproat","BYO","1921",NA,532.030210781582,5506338.97108465
"Sproat","BYO","1922",NA,387.139660061331,5578538.3744837
"Sproat","BYO","1923",NA,430.367088111052,5880638.85839234
"Sproat","BYO","1924",NA,412.970280889593,5698960.87059683
"Sproat","BYO","1925",NA,461.76087787352,5577164.20293895
"Sproat","BYO","1926",NA,540.698169185872,5793027.9953107
"Sproat","BYO","1927",NA,451.053225741076,6021689.69238561
"Sproat","BYO","1928",NA,399.677974104429,5917167.40911724
"Sproat","BYO","1929",NA,578.131620720211,5684852.76585201
"Sproat","BYO","1930",NA,561.204293594149,5705313.9778418
"Sproat","BYO","1931",NA,552.589229392993,5786907.07788624
"Sproat","BYO","1932",NA,354.740076547282,5816774.80979271
"Sproat","BYO","1933",NA,506.19750000029,6041815.75942098
"Sproat","BYO","1934",NA,473.856407772484,5915309.32725657
"Sproat","BYO","1935",NA,422.25172636723,5940824.99261553
"Sproat","BYO","1936",NA,540.656147469983,5681936.64834357
"Sproat","BYO","1937",NA,686.334914759994,5714341.20194586
"Sproat","BYO","1938",NA,441.399860725532,5747288.31410669
"Sproat","BYO","1939",NA,568.993253585959,5927558.68896309
"Sproat","BYO","1940",NA,555.057489489749,5734358.57254051
"Sproat","BYO","1941",NA,417.129886051403,5505372.85734661
"Sproat","BYO","1942",NA,502.628472540732,5763431.75669835
"Sproat","BYO","1943",NA,488.951231016712,5888334.2004036
"Sproat","BYO","1944",NA,495.699103127971,5915293.248531
"Sproat","BYO","1945",NA,436.193438833033,6005454.76600532
"Sproat","BYO","1946",NA,411.827779738991,6086859.29923946
"Sproat","BYO","1947",NA,433.835533873772,5979932.72809326
"Sproat","BYO","1948",NA,523.806861623105,6112654.26865908
"Sproat","BYO","1949",NA,591.993105523259,5517288.60003733
"Sproat","BYO","1950",NA,527.824521899725,5814442.88774089
"Sproat","BYO","1951",NA,443.679167279148,5821778.8722842
"Sproat","BYO","1952",NA,407.992082204606,5771488.02015572
"Sproat","BYO","1953",NA,603.318641125058,5603878.05232959
"Sproat","BYO","1954",NA,426.047594233994,5709595.16686331
"Sproat","BYO","1955",NA,548.613750968109,5657679.20938677
"Sproat","BYO","1956",NA,536.549548803203,5721377.66372372
"Sproat","BYO","1957",NA,530.211493057798,5608583.87190061
"Sproat","BYO","1958",NA,519.650379960052,5789348.15988651
"Sproat","BYO","1959",NA,352.429379359843,5833175.51357787
"Sproat","BYO","1960",NA,492.920001091861,5722089.17362109
"Sproat","BYO","1961",NA,440.140735957782,5805023.30715833
"Sproat","BYO","1962",NA,417.918750589925,6021013.60280565
"Sproat","BYO","1963",NA,367.525690079541,5655499.01117301
"Sproat","BYO","1964",NA,525.427618091213,5831872.37042476
"Sproat","BYO","1965",NA,444.164451723161,5560603.57853358
"Sproat","BYO","1966",NA,613.483289378233,5729493.26662734
"Sproat","BYO","1967",NA,315.013806679141,6364535.50566012
"Sproat","BYO","1968",NA,445.806856516122,5906083.88329467
"Sproat","BYO","1969",NA,529.636854581783,5618293.04270859
"Sproat","BYO","1970",NA,639.599630670721,5789726.39976083
"Sproat","BYO","1971",NA,606.999331331785,5554981.65944048
"Sproat","BYO","1972",NA,445.237953310499,6002122.8288918
"Sproat","BYO","1973",NA,388.628214441581,5976451.7305737
"Sproat","BYO","1974",NA,556.661508641851,5578966.773206
"Sproat","BYO","1975",NA,447.089133947159,5659181.49669341
"Sproat","BYO","1976",NA,601.683816535591,5853390.03554114
"Sproat","BYO","1977",NA,441.041134335534,5881855.96078242
"Sproat","BYO","1978",NA,580.843306760363,5747868.54845134
"Sproat","BYO","1979",NA,406.016049112224,6047934.47196084
"Sproat","BYO","1980",NA,397.759134185153,6089455.90515653
"Sproat","BYO","1981",NA,408.917423382661,5915294.27023642
"Sproat","BYO","1982",NA,631.726843546596,5557897.55675055
"Sproat","BYO","1983",NA,504.908166451675,5659421.50077947
"Sproat","BYO","1984",NA,294.116142245199,6038388.33343189
"Sproat","BYO","1985",NA,442.988446812357,5943196.21088238
"Sproat","BYO","1986",NA,483.004646425607,5914151.25913498
"Sproat","BYO","1987",NA,536.5103783354,5761374.70901075
"Sproat","BYO","1988",NA,448.675080898578,5737315.4350313
"Sproat","BYO","1989",NA,440.933633313805,6077145.65480281
"Sproat","BYO","1990",NA,632.502936813258,5715259.32992107
"Sproat","BYO","1991",NA,499.725324671583,5780028.27131153
"Sproat","BYO","1992",NA,373.938188012699,6051489.39086137
"Sproat","BYO","1993",NA,443.603994023813,5687237.2669649
"Sproat","BYO","1994",NA,478.039416989399,5942314.3650723
"Sproat","BYO","1995",NA,469.589150655087,5733609.52841766
"Sproat","BYO","1996",NA,387.22157793253,6169634.97105167
"Sproat","BYO","1997",NA,591.412533739757,5666824.10921277
"Sproat","BYO","1998",NA,393.253687768546,6115557.01279694
"Sproat","BYO","1999",NA,431.685775323069,5852292.16456346
"Sproat","BYO","2000",NA,371.301953252823,5964360.79656506
"Sproat","BYO","2001",NA,410.358989439678,5774497.77850117
"Sproat","BYO","2002",NA,414.738667433631,5967785.31821665
"Sproat","BYO","2003",NA,539.722139584253,6062977.51667739
"Sproat","BYO","2004",NA,400.571002393362,6248052.32466732
"Sproat","BYO","2005",NA,353.886467308412,6105254.60923699
"Sproat","BYO","2006",NA,473.954606867742,5727039.20132658
"Sproat","BYO","2007",NA,459.251465946919,6080022.5901565
"Sproat","BYO","2008",NA,406.80783806227,6139686.80303572
"Sproat","BYO","2009",NA,350.597095454162,5804947.66637054
"Sproat","BYO","2010",NA,321.336712380851,6014705.70552484
"Sproat","BYO","2011",NA,498.295041035978,5704522.34526281
"Sproat","BYO","2012",NA,388.310329453313,5867908.28058964
"Sproat","BYO","2013",NA,381.109550158813,6034702.58723882
"Sproat","BYO","2014",NA,407.844161104796,6307205.77920303
"Sproat","BYO","2015",NA,497.434941980721,5837748.66358008
"Sproat","BYO","2016",NA,483.078515345824,6060358.1751711
"Sproat","BYO","2017",NA,401.583622239709,6012291.97589916
"Sproat","BYO","2018",NA,532.896178728022,5837883.39739495
"Sproat","BYO","2019",NA,540.984019504411,5834771.47639002
"Sproat","BYO","2020",NA,733.615992278672,5642351.28242025
"Sproat","BYO","2021",NA,450.867265006364,5684914.98090896
"Sproat","BYO","2022",NA,358.229582595371,6068652.00071512
"Sproat","BYO","2023",NA,468.66366508627,5801756.47346738
"Sproat","BYO","2024",NA,386.227891258048,6191751.47528381
"Sproat","BYO","2025",NA,458.33842486709,6381650.31651312
"Sproat","BYO","2026",NA,407.513658393343,5837304.32273489
"Sproat","BYO","2027",NA,464.788171347751,5748041.20884963
"Sproat","BYO","2028",NA,462.124865588193,5728245.23789791
"Sproat","BYO","2029",NA,375.370075184944,6242494.53206168
"Sproat","BYO","2030",NA,414.907441252794,5812785.6348835
"Sproat","BYO","2031",NA,597.624512104833,5836776.15457385
"Sproat","BYO","2032",NA,430.865986956993,5972470.90081303
"Sproat","BYO","2033",NA,495.841015895676,5401923.39485163
"Sproat","BYO","2034",NA,564.585954107231,5771459.66612306
"Sproat","BYO","2035",NA,566.632856856058,5833952.3923632
"Sproat","BYO","2036",NA,443.502775531601,5666687.15083578
"Sproat","BYO","2037",NA,586.950558348672,5349619.69801332
"Sproat","BYO","2038",NA,516.292861306037,5644730.54260824
"Sproat","BYO","2039",NA,558.200729562469,5835376.81710688
"Sproat","BYO","2040",NA,377.470344286336,6087314.24765398
"Sproat","BYO","2041",NA,656.348497145442,5498214.00961432
"Sproat","BYO","2042",NA,554.393398922979,5787063.99889514
"Sproat","BYO","2043",NA,651.478926130204,5549088.71023426
"Sproat","BYO","2044",NA,381.294778032789,5968112.21481868
"Sproat","BYO","2045",NA,487.760508335625,5867492.27648419
"Sproat","BYO","2046",NA,455.816813378677,5659590.12601724
"Sproat","BYO","2047",NA,574.681599593643,5595010.27895983
"Sproat","BYO","2048",NA,461.787525734796,6034725.55820263
"Sproat","BYO","2049",NA,469.599871679165,5687056.08210495
"Sproat","BYO","2050",NA,445.228786107153,5940381.41291531
"Sproat","BYO","2051",NA,643.590230923505,5731637.32145222
"Sproat","BYO","2052",NA,487.760027534815,5877231.48534537
"Sproat","BYO","2053",NA,428.528170488811,5724483.90229386
"Sproat","BYO","2054",NA,496.120003676902,5815115.77435723
"Sproat","BYO","2055",NA,320.668507430246,6361186.93295139
"Sproat","BYO","2056",NA,436.086281524387,5715938.06232739
"Sproat","BYO","2057",NA,471.058960570366,5871565.82537993
"Sproat","BYO","2058",NA,352.469407836006,5798996.72198434
"Sproat","BYO","2059",NA,580.274662833411,5840175.70982334
"Sproat","BYO","2060",NA,508.985938508335,5841462.78429738
"Sproat","BYO","2061",NA,415.343277076618,5684193.82306535
"Sproat","BYO","2062",NA,498.316292241646,5819128.87315211
"Sproat","BYO","2063",NA,284.253489575315,6041789.99195004
"Sproat","BYO","2064",NA,465.614158490616,5845372.16035358
"Sproat","BYO","2065",NA,378.66374915228,5883561.19981071
"Sproat","BYO","2066",NA,516.048665250075,5693331.32755297
"Sproat","BYO","2067",NA,405.035839105925,5974606.47073447
"Sproat","BYO","2068",NA,637.287323438889,5511895.76742281
"Sproat","BYO","2069",NA,568.106095004047,5421470.44301767
"Sproat","BYO","2070",NA,556.768545693607,5211061.70196041
"Sproat","BYO","2071",NA,423.83528687904,5773566.10983226
"Sproat","BYO","2072",NA,511.753076234908,5773334.53475747
"Sproat","BYO","2073",NA,386.587779883467,5836257.03907454
"Sproat","BYO","2074",NA,616.063976677217,5817260.29044209
"Sproat","BYO","2075",NA,447.639033606552,6032539.45395777
"Sproat","BYO","2076",NA,491.720076648441,5828863.40287294
"Sproat","BYO","2077",NA,526.041571474672,5945324.92313167
"Sproat","BYO","2078",NA,552.890217003109,5596514.33454836
"Sproat","BYO","2079",NA,378.455095304936,5887724.99346324
"Sproat","BYO","2080",NA,434.072672897125,5839170.82578975
"Sproat","BYO","2081",NA,584.572002686249,5900970.89940927
"Sproat","BYO","2082",NA,383.432224120207,5867492.19342378
"Sproat","BYO","2083",NA,472.867042520596,6038395.48209849
"Sproat","BYO","2084",NA,437.828241256557,5872331.04885384
"Sproat","BYO","2085",NA,516.525346079032,5787904.63005243
"Sproat","BYO","2086",NA,408.908076459911,6053328.03788061
"Sproat","BYO","2087",NA,381.427708598152,5813677.95926612
"Sproat","BYO","2088",NA,622.237264129541,5653315.19880255
"Sproat","BYO","2089",NA,531.611745063589,5605167.37435997
"Sproat","BYO","2090",NA,560.518187981627,5627102.95542178
"Sproat","BYO","2091",NA,398.707465558354,5942999.84199319
"Sproat","BYO","2092",NA,544.908995432488,5863885.95781813
